0,0.004177166265060238,4.10934646060907E-5
1,0.0047682433734939755,1.2133752821305849E-4
2,0.0026349759036144596,3.0122426948816718E-5
3,0.001519934939759036,1.4485095766851481E-5
4,0.0014222433734939754,5.82994574323358E-5
5,0.0019820096385542163,2.1506711190268508E-5
6,0.009516339759036145,2.3007469727010638E-4
7,2.364361445783132E-4,1.8910835182116565E-6
8,0.013568602409638562,3.673818076852954E-4
9,0.0040845012048192795,1.551265265006006E-4
10,0.017174527710843403,4.086246129239315E-4
11,3.0754698795180675E-4,8.686401417680257E-7
12,0.0060144722891566265,5.844643022513566E-5
13,0.006390163855421691,9.727363801652435E-5
14,0.014480255421686754,3.480596460359647E-4
15,0.01024634457831324,1.896111069487356E-4
16,0.0050933469879518075,6.58077834651415E-5
