0,0,4.04,0,0,0,0,0,0,0,0,0,0,1.01,4.04,3.06,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,1.01,0,0,1.02,1.01,0,1.06,0,0,1.01,1.41,1.04,1.01,1.01,1.01,1.16,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,4.04,0,clean
0,0,3.03,0,1.01,1.02,1.02,1.03,0,0,0,1.05,1.05,1.01,3.03,4.07,1.21,buggy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,clean
0,4.21,5.09,0,3.03,0,0,3.08,0,0,2.02,2.03,3.06,2.02,7.11,3.03,3.2,clean
3.05,3.07,5.05,1.02,3.12,1.02,0,5.45,0,2.02,3.06,4.98,8.72,4.1,8.11,5.08,8.45,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,1.02,0,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,1.01,0,2.02,0,0,2.02,0,0,0,2.15,2.04,2.02,1.01,5.08,2.06,clean
0,0,1.01,0,1.01,0,0,1.01,0,0,1.01,1.13,2.03,1.01,2.02,3.06,1.03,buggy
1.01,1.01,0,0,2.02,0,0,3.03,1.01,0,0,2.07,3.07,2.02,0,4.08,3.15,clean
0,0,1.01,0,0,0,2.02,1.06,0,0,1.01,0,1.05,0,2.02,3.03,2.34,clean
0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,1.01,3.03,0,clean
0,1.01,0,0,0,1.01,0,1.01,0,0,2.02,0,1.04,0,2.02,5.05,1.04,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,2.03,0,1.01,0,0,1.01,0,0,0,1.04,1.01,1.01,2.03,0,1.09,clean
0,0,0,0,0,0,0,0,0,0,3.03,0,1.01,0,3.03,3.03,0,clean
0,0,0,0,0,0,0,0,0,0,1.01,0,1.01,0,1.01,1.01,0,clean
0,0,0,0,0,0,0,0,1.01,0,1.01,0,0,0,1.01,4.04,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,1.08,clean
0,1.01,1.01,0,0,1.01,0,1.01,0,0,1.01,0,2.03,0,1.02,0,1.01,clean
0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,1.01,3.06,0,buggy
0,0,17.25,0,1.01,0,6.13,2.02,0,0,0,1.03,2.02,1.01,17.25,3.03,3.06,buggy
1.01,10.16,11.2,2.02,8.27,5.09,0,9.39,0,0,5.06,13.13,9.67,7.24,14.25,0,11.2,buggy
0,1.01,0,0,1.01,1.01,0,1.01,0,0,0,1.02,1.01,1.01,0,2.02,1.03,clean
0,0,17.32,0,0,0,0,1.02,0,0,0,0,0,0,17.32,3.06,1.04,clean
0,0,0,0,0,0,0,2.12,0,1.01,2.04,0,2.04,0,2.04,4.04,2.35,clean
0,0,0,0,0,0,0,0,0,0,1.01,0,1.01,0,1.01,1.01,1.01,clean
0,0,1.01,0,0,0,0,0,0,1.01,0,0,0,0,0,0,1.01,buggy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,1.01,0,1.01,0,0,4.08,0,0,1.02,1.02,5.3,1.01,1.03,2.03,5.52,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,1.01,0,0,0,1.01,0,1.02,1.01,0,2.02,0,1.05,0,2.02,4.04,1.01,clean
0,2.05,1.01,2.03,2.04,2.05,0,2.11,1.01,0,3.03,2.38,2.31,0,4.04,4.04,2.28,clean
0,0,8.11,0,2.06,0,0,2.13,0,0,1.02,2.45,2.11,2.06,9.13,3.15,2.48,clean
0,0,3.03,0,2.02,0,0,1.01,0,0,0,2.19,2.03,1.01,3.03,3.05,1.06,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,1.01,1.01,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,clean
0,1.01,0,0,1.01,1.01,0,1.02,0,0,1.01,1.03,1.02,1.01,1.01,2.02,1.07,clean
0,0,6.08,1.03,2.05,0,0,2.16,0,0,1.01,2.6,3.25,1.02,6.07,3.09,2.5,buggy
0,0,1.02,0,0,0,0,1.22,0,1.01,1.01,0,1.06,0,2.03,2.03,1.19,buggy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,1.1,1.06,0,1.04,0,0,1.15,0,0,1.08,1.18,1.54,0,1.14,2.03,1.62,clean
4.22,12.26,3.04,6.12,9.33,11.4,0,14.22,0,0,8.22,27.57,15.58,0,10.22,2.02,21.58,buggy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,7.14,0,clean
0,0,0,0,0,0,0,2.02,0,0,0,0,1.06,0,0,0,2.12,buggy
0,1.02,17.23,1.01,2.03,1.02,6.07,3.1,0,0,0,2.42,3.11,2.02,17.23,3.06,3.32,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,clean
0,1.01,3.16,0,1.02,0,0,2.04,0,0,1.02,1.27,2.1,1.02,4.18,3.03,3.17,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
1.01,0,1.01,0,1.01,1.01,0,2.15,0,1.01,2.04,1.1,2.32,0,2.05,0,3.07,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,clean
0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,1.05,3.03,0,clean
0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,2.02,3.03,0,clean
0,2.04,1.01,0,0,2.04,1.01,0,0,2.02,0,0,0,0,1.01,8.12,0,buggy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,4.04,0,clean
0,0,2.02,0,3.09,0,2.02,3.16,0,0,1.04,3.99,3.4,2.04,2.06,2.03,3.58,buggy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,clean
0,0,1.01,1.01,4.08,0,0,6.2,0,1.01,2.02,5.12,6.44,2.02,3.03,4.04,7.56,clean
0,1.01,1.01,0,0,1.01,0,2.02,0,0,5.07,0,3.1,0,6.08,4.12,3.11,buggy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,buggy
0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,3.04,1.01,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,clean
2.02,2.03,3.03,0,3.09,3.03,1.01,3.11,0,0,0,3.45,3.14,0,3.03,4.14,3.41,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,buggy
0,0,2.08,0,0,0,0,0,0,0,0,0,0,1.02,2.08,2.04,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,4.04,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,clean
1.05,0,2.02,0,1.1,1.05,0,1.11,0,0,0,1.55,1.1,1.11,2.02,2.02,1.37,clean
0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,2.02,3.06,0,clean
0,1.01,0,0,0,1.01,0,0,0,0,2.02,0,1.05,0,2.02,5.05,1.01,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
4.09,4.13,0,0,4.06,3.04,1.01,5.45,0,0,2.11,4.42,6.26,3.04,2.11,4.05,7.47,buggy
0,6.14,37.8,1.01,11.23,5.16,1.01,12.52,0,0,6.14,20.73,13.82,8.13,37.87,3.03,15.31,buggy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,clean
0,0,1.01,0,0,0,0,0,0,0,1.01,0,0,0,2.02,3.03,0,clean
0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,4.04,0,clean
0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,1.01,2.02,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,0,clean
0,2.03,1.01,2.03,2.03,2.03,0,2.31,1.01,0,2.02,2.09,2.19,0,3.03,4.04,3,clean
0,1.01,1.01,1.01,1.02,1.01,0,1.05,0,0,1.01,1.35,1.13,1.01,1.02,0,2.03,clean
0,2.04,2.04,1.01,1.01,2.03,0,2.06,0,7.09,3.04,1.07,2.04,0,5.08,11.3,3.11,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,0,clean
0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,2.02,2.02,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,clean
0,0,3.03,1.05,2.06,0,0,3.22,0,0,2.02,2.57,3.35,1.01,5.05,3.03,3.82,clean
0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,2.02,3.03,0,clean
1.01,7.16,7.13,4.04,9.31,6.11,0,12.23,0,0,6.11,13.63,12.25,4.06,10.16,3.03,15.92,buggy
0,0,0,0,0,0,0,1.01,0,7.09,2.02,0,2.04,0,2.02,11.3,2.07,clean
0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,2.02,3.06,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,clean
0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,1.01,2.02,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,2.04,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,clean
0,1.01,2.03,0,1.02,0,1.01,1.02,1.01,1.02,0,1.09,1.02,1.02,2.03,3.05,1.03,clean
0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,1.02,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,1.01,clean
0,0,0,0,0,0,0,1.01,0,0,0,0,1.01,0,0,3.03,1.04,clean
0,0,5.07,1.01,1.01,0,0,2.06,0,0,4.04,1.11,4.2,0,9.11,2.02,4.34,clean
0,1.01,1.01,0,0,0,0,3.05,0,0,1.01,0,2.04,2.02,2.02,3.03,3.08,clean
0,0,1.01,0,0,0,0,1.01,0,0,4.05,0,3.07,0,5.06,3.09,2.05,clean
0,0,2.03,0,1.01,0,3.03,1.01,0,0,0,1.05,1.01,1.01,2.03,2.02,1.02,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
1.05,1.01,1.01,0,0,1.04,0,0,0,0,0,0,0,0,0,0,1.01,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,clean
0,0,5.06,0,1.01,0,0,1.01,0,0,0,1.04,1.01,1.01,5.06,3.09,1.03,clean
0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,1.01,3.06,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,clean
0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,1.01,3.03,0,clean
0,0,1.01,0,0,0,0,0,1.01,0,0,0,1.01,0,1.01,4.04,1.03,clean
0,0,0,0,0,0,0,1.01,0,0,4.05,0,1.03,0,4.05,3.03,2.07,clean
0,0,0,0,0,0,0,0,0,0,1.01,0,1.01,0,1.01,1.02,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,2.04,0,clean
0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,8.12,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clean
